,Length,Frequency,Accuracy,Outcome_type,Length_type
1482,3,1,0.169633507853403,Physiological-Clinical,Short span length
1483,3,1,0.169633507853403,Physiological-Clinical,Short span length
1484,3,1,0.169633507853403,Resource-use,Short span length
1485,3,1,0.169633507853403,Resource-use,Short span length
1486,3,1,0.169633507853403,Physiological-Clinical,Short span length
1487,3,1,0.169633507853403,Physiological-Clinical,Short span length
1488,3,1,0.169633507853403,Physiological-Clinical,Short span length
1489,3,1,0.169633507853403,Life-Impact,Short span length
1490,3,1,0.169633507853403,Life-Impact,Short span length
1491,3,1,0.169633507853403,Life-Impact,Short span length
1492,3,1,0.169633507853403,Life-Impact,Short span length
1493,3,1,0.169633507853403,Physiological-Clinical,Short span length
1494,3,1,0.169633507853403,Physiological-Clinical,Short span length
1495,3,1,0.169633507853403,Physiological-Clinical,Short span length
1496,3,1,0.169633507853403,Physiological-Clinical,Short span length
1497,3,1,0.169633507853403,Physiological-Clinical,Short span length
1498,3,1,0.169633507853403,Life-Impact,Short span length
1499,3,1,0.169633507853403,Life-Impact,Short span length
1500,3,1,0.169633507853403,Physiological-Clinical,Short span length
1501,3,1,0.169633507853403,Life-Impact,Short span length
1502,3,1,0.169633507853403,Physiological-Clinical,Short span length
1503,3,1,0.169633507853403,Life-Impact,Short span length
1504,3,1,0.169633507853403,Adverse-effects,Short span length
1505,3,1,0.169633507853403,Adverse-effects,Short span length
1506,3,1,0.169633507853403,Adverse-effects,Short span length
1507,3,1,0.169633507853403,Physiological-Clinical,Short span length
1508,3,1,0.169633507853403,Physiological-Clinical,Short span length
1509,3,1,0.169633507853403,Physiological-Clinical,Short span length
1510,3,1,0.169633507853403,Physiological-Clinical,Short span length
1511,3,1,0.169633507853403,Physiological-Clinical,Short span length
1512,3,1,0.169633507853403,Physiological-Clinical,Short span length
1513,3,1,0.169633507853403,Physiological-Clinical,Short span length
1514,3,1,0.169633507853403,Physiological-Clinical,Short span length
1515,3,1,0.169633507853403,Physiological-Clinical,Short span length
1516,3,1,0.169633507853403,Physiological-Clinical,Short span length
1517,3,1,0.169633507853403,Physiological-Clinical,Short span length
1518,3,1,0.169633507853403,Physiological-Clinical,Short span length
1519,3,1,0.169633507853403,Physiological-Clinical,Short span length
1520,3,1,0.169633507853403,Physiological-Clinical,Short span length
1521,3,1,0.169633507853403,Physiological-Clinical,Short span length
1522,3,1,0.169633507853403,Life-Impact,Short span length
1523,3,1,0.169633507853403,Physiological-Clinical,Short span length
1524,3,1,0.169633507853403,Physiological-Clinical,Short span length
1525,3,1,0.169633507853403,Physiological-Clinical,Short span length
1526,3,1,0.169633507853403,Physiological-Clinical,Short span length
1527,3,1,0.169633507853403,Physiological-Clinical,Short span length
1528,3,1,0.169633507853403,Life-Impact,Short span length
1529,3,1,0.169633507853403,Physiological-Clinical,Short span length
1530,3,1,0.169633507853403,Physiological-Clinical,Short span length
1531,3,1,0.169633507853403,Physiological-Clinical,Short span length
1532,3,1,0.169633507853403,Physiological-Clinical,Short span length
1533,3,1,0.169633507853403,Physiological-Clinical,Short span length
1534,4,17,0.2,Life-Impact,Short span length
1535,4,5,0.264705882352941,Mortality,Short span length
1536,4,5,0.264705882352941,Physiological-Clinical,Short span length
1537,4,5,0.264705882352941,Life-Impact,Short span length
1538,4,4,0.321052631578947,Physiological-Clinical,Short span length
1539,4,4,0.321052631578947,Physiological-Clinical,Short span length
1540,4,4,0.321052631578947,Physiological-Clinical,Short span length
1541,4,4,0.321052631578947,Life-Impact,Short span length
1542,4,3,0.354938271604938,Physiological-Clinical,Short span length
1543,4,3,0.354938271604938,Mortality,Short span length
1544,4,3,0.354938271604938,Adverse-effects,Short span length
1545,4,3,0.354938271604938,Resource-use,Short span length
1546,4,3,0.354938271604938,Physiological-Clinical,Short span length
1547,4,3,0.354938271604938,Physiological-Clinical,Short span length
1548,4,3,0.354938271604938,Physiological-Clinical,Short span length
1549,4,3,0.354938271604938,Physiological-Clinical,Short span length
1550,4,3,0.354938271604938,Physiological-Clinical,Short span length
1551,4,3,0.354938271604938,Physiological-Clinical,Short span length
1552,4,3,0.354938271604938,Physiological-Clinical,Short span length
1553,4,3,0.354938271604938,Mortality,Short span length
1554,4,3,0.354938271604938,Physiological-Clinical,Short span length
1555,4,3,0.354938271604938,Physiological-Clinical,Short span length
1556,4,3,0.354938271604938,Physiological-Clinical,Short span length
1557,4,2,0.221115537848606,Life-Impact,Short span length
1558,4,2,0.221115537848606,Physiological-Clinical,Short span length
1559,4,2,0.221115537848606,Physiological-Clinical,Short span length
1560,4,2,0.221115537848606,Physiological-Clinical,Short span length
1561,4,2,0.221115537848606,Life-Impact,Short span length
1562,4,2,0.221115537848606,Physiological-Clinical,Short span length
1563,4,2,0.221115537848606,Physiological-Clinical,Short span length
1564,4,2,0.221115537848606,Life-Impact,Short span length
1565,4,2,0.221115537848606,Mortality,Short span length
1566,4,2,0.221115537848606,Physiological-Clinical,Short span length
1567,4,2,0.221115537848606,Life-Impact,Short span length
1568,4,2,0.221115537848606,Resource-use,Short span length
1569,4,2,0.221115537848606,Physiological-Clinical,Short span length
1570,4,2,0.221115537848606,Physiological-Clinical,Short span length
1571,4,2,0.221115537848606,Physiological-Clinical,Short span length
1572,4,2,0.221115537848606,Physiological-Clinical,Short span length
1573,4,2,0.221115537848606,Physiological-Clinical,Short span length
1574,4,2,0.221115537848606,Physiological-Clinical,Short span length
1575,4,2,0.221115537848606,Physiological-Clinical,Short span length
1576,4,2,0.221115537848606,Physiological-Clinical,Short span length
1577,4,2,0.221115537848606,Physiological-Clinical,Short span length
1578,4,2,0.221115537848606,Physiological-Clinical,Short span length
1579,4,2,0.221115537848606,Physiological-Clinical,Short span length
1580,4,1,0.169633507853403,Physiological-Clinical,Short span length
1581,4,1,0.169633507853403,Physiological-Clinical,Short span length
1582,4,1,0.169633507853403,Life-Impact,Short span length
1583,4,1,0.169633507853403,Physiological-Clinical,Short span length
1584,4,1,0.169633507853403,Physiological-Clinical,Short span length
1585,4,1,0.169633507853403,Physiological-Clinical,Short span length
1586,4,1,0.169633507853403,Physiological-Clinical,Short span length
1587,4,1,0.169633507853403,Physiological-Clinical,Short span length
1588,4,1,0.169633507853403,Physiological-Clinical,Short span length
1589,4,1,0.169633507853403,Physiological-Clinical,Short span length
1590,4,1,0.169633507853403,Physiological-Clinical,Short span length
1591,4,1,0.169633507853403,Physiological-Clinical,Short span length
1592,4,1,0.169633507853403,Physiological-Clinical,Short span length
1593,4,1,0.169633507853403,Physiological-Clinical,Short span length
1594,4,1,0.169633507853403,Physiological-Clinical,Short span length
1595,4,1,0.169633507853403,Physiological-Clinical,Short span length
1596,4,1,0.169633507853403,Physiological-Clinical,Short span length
1597,4,1,0.169633507853403,Physiological-Clinical,Short span length
1598,4,1,0.169633507853403,Physiological-Clinical,Short span length
1599,4,1,0.169633507853403,Physiological-Clinical,Short span length
1600,4,1,0.169633507853403,Physiological-Clinical,Short span length
1601,4,1,0.169633507853403,Physiological-Clinical,Short span length
1602,4,1,0.169633507853403,Physiological-Clinical,Short span length
1603,4,1,0.169633507853403,Mortality,Short span length
1604,4,1,0.169633507853403,Life-Impact,Short span length
1605,4,1,0.169633507853403,Physiological-Clinical,Short span length
1606,4,1,0.169633507853403,Physiological-Clinical,Short span length
1607,4,1,0.169633507853403,Life-Impact,Short span length
1608,4,1,0.169633507853403,Physiological-Clinical,Short span length
1609,4,1,0.169633507853403,Physiological-Clinical,Short span length
1610,4,1,0.169633507853403,Physiological-Clinical,Short span length
1611,4,1,0.169633507853403,Physiological-Clinical,Short span length
1612,4,1,0.169633507853403,Physiological-Clinical,Short span length
1613,4,1,0.169633507853403,Life-Impact,Short span length
1614,4,1,0.169633507853403,Physiological-Clinical,Short span length
1615,4,1,0.169633507853403,Physiological-Clinical,Short span length
1616,4,1,0.169633507853403,Physiological-Clinical,Short span length
1617,4,1,0.169633507853403,Life-Impact,Short span length
1618,4,1,0.169633507853403,Resource-use,Short span length
1619,4,1,0.169633507853403,Physiological-Clinical,Short span length
1620,4,1,0.169633507853403,Physiological-Clinical,Short span length
1621,4,1,0.169633507853403,Physiological-Clinical,Short span length
1622,4,1,0.169633507853403,Physiological-Clinical,Short span length
1623,4,1,0.169633507853403,Resource-use,Short span length
1624,4,1,0.169633507853403,Physiological-Clinical,Short span length
1625,4,1,0.169633507853403,Physiological-Clinical,Short span length
1626,4,1,0.169633507853403,Mortality,Short span length
1627,4,1,0.169633507853403,Mortality,Short span length
1628,4,1,0.169633507853403,Physiological-Clinical,Short span length
1629,4,1,0.169633507853403,Physiological-Clinical,Short span length
1630,4,1,0.169633507853403,Physiological-Clinical,Short span length
1631,4,1,0.169633507853403,Physiological-Clinical,Short span length
1632,4,1,0.169633507853403,Life-Impact,Short span length
1633,4,1,0.169633507853403,Physiological-Clinical,Short span length
1634,4,1,0.169633507853403,Physiological-Clinical,Short span length
1635,4,1,0.169633507853403,Physiological-Clinical,Short span length
1636,4,1,0.169633507853403,Physiological-Clinical,Short span length
1637,4,1,0.169633507853403,Life-Impact,Short span length
1638,4,1,0.169633507853403,Life-Impact,Short span length
1639,4,1,0.169633507853403,Life-Impact,Short span length
1640,4,1,0.169633507853403,Physiological-Clinical,Short span length
1641,4,1,0.169633507853403,Physiological-Clinical,Short span length
1642,4,1,0.169633507853403,Physiological-Clinical,Short span length
1643,4,1,0.169633507853403,Physiological-Clinical,Short span length
1644,4,1,0.169633507853403,Physiological-Clinical,Short span length
1645,4,1,0.169633507853403,Physiological-Clinical,Short span length
1646,4,1,0.169633507853403,Physiological-Clinical,Short span length
1647,4,1,0.169633507853403,Life-Impact,Short span length
1648,4,1,0.169633507853403,Physiological-Clinical,Short span length
1649,4,1,0.169633507853403,Physiological-Clinical,Short span length
1650,4,1,0.169633507853403,Life-Impact,Short span length
1651,4,1,0.169633507853403,Physiological-Clinical,Short span length
1652,4,1,0.169633507853403,Physiological-Clinical,Short span length
1653,4,1,0.169633507853403,Physiological-Clinical,Short span length
1654,4,1,0.169633507853403,Physiological-Clinical,Short span length
1655,4,1,0.169633507853403,Life-Impact,Short span length
1656,4,1,0.169633507853403,Physiological-Clinical,Short span length
1657,4,1,0.169633507853403,Physiological-Clinical,Short span length
1658,4,1,0.169633507853403,Physiological-Clinical,Short span length
1659,4,1,0.169633507853403,Physiological-Clinical,Short span length
1660,4,1,0.169633507853403,Physiological-Clinical,Short span length
1661,4,1,0.169633507853403,Life-Impact,Short span length
1662,4,1,0.169633507853403,Physiological-Clinical,Short span length
1663,4,1,0.169633507853403,Life-Impact,Short span length
1664,4,1,0.169633507853403,Physiological-Clinical,Short span length
1665,4,1,0.169633507853403,Physiological-Clinical,Short span length
1666,4,1,0.169633507853403,Physiological-Clinical,Short span length
1667,4,1,0.169633507853403,Adverse-effects,Short span length
1668,4,1,0.169633507853403,Physiological-Clinical,Short span length
1669,4,1,0.169633507853403,Physiological-Clinical,Short span length
1670,4,1,0.169633507853403,Adverse-effects,Short span length
1671,4,1,0.169633507853403,Physiological-Clinical,Short span length
1672,4,1,0.169633507853403,Physiological-Clinical,Short span length
1673,4,1,0.169633507853403,Physiological-Clinical,Short span length
1674,4,1,0.169633507853403,Life-Impact,Short span length
1675,4,1,0.169633507853403,Life-Impact,Short span length
1676,4,1,0.169633507853403,Physiological-Clinical,Short span length
1677,4,1,0.169633507853403,Resource-use,Short span length
1678,4,1,0.169633507853403,Mortality,Short span length
1679,4,1,0.169633507853403,Mortality,Short span length
1680,5,5,0.264705882352941,Mortality,Short span length
1681,5,5,0.264705882352941,Physiological-Clinical,Short span length
1682,5,5,0.264705882352941,Physiological-Clinical,Short span length
1683,5,4,0.321052631578947,Physiological-Clinical,Short span length
1684,5,4,0.321052631578947,Physiological-Clinical,Short span length
1685,5,3,0.354938271604938,Life-Impact,Short span length
1686,5,3,0.354938271604938,Physiological-Clinical,Short span length
1687,5,3,0.354938271604938,Physiological-Clinical,Short span length
1688,5,2,0.221115537848606,Life-Impact,Short span length
1689,5,2,0.221115537848606,Life-Impact,Short span length
1690,5,2,0.221115537848606,Physiological-Clinical,Short span length
1691,5,2,0.221115537848606,Physiological-Clinical,Short span length
1692,5,1,0.169633507853403,Physiological-Clinical,Short span length
1693,5,1,0.169633507853403,Physiological-Clinical,Short span length
1694,5,1,0.169633507853403,Physiological-Clinical,Short span length
1695,5,1,0.169633507853403,Physiological-Clinical,Short span length
1696,5,1,0.169633507853403,Physiological-Clinical,Short span length
1697,5,1,0.169633507853403,Physiological-Clinical,Short span length
1698,5,1,0.169633507853403,Physiological-Clinical,Short span length
1699,5,1,0.169633507853403,Life-Impact,Short span length
1700,5,1,0.169633507853403,Physiological-Clinical,Short span length
1701,5,1,0.169633507853403,Physiological-Clinical,Short span length
1702,5,1,0.169633507853403,Physiological-Clinical,Short span length
1703,5,1,0.169633507853403,Physiological-Clinical,Short span length
1704,5,1,0.169633507853403,Physiological-Clinical,Short span length
1705,5,1,0.169633507853403,Physiological-Clinical,Short span length
1706,5,1,0.169633507853403,Adverse-effects,Short span length
1707,5,1,0.169633507853403,Physiological-Clinical,Short span length
1708,5,1,0.169633507853403,Physiological-Clinical,Short span length
1709,5,1,0.169633507853403,Physiological-Clinical,Short span length
1710,5,1,0.169633507853403,Physiological-Clinical,Short span length
1711,5,1,0.169633507853403,Life-Impact,Short span length
1712,5,1,0.169633507853403,Life-Impact,Short span length
1713,5,1,0.169633507853403,Physiological-Clinical,Short span length
1714,5,1,0.169633507853403,Life-Impact,Short span length
1715,5,1,0.169633507853403,Physiological-Clinical,Short span length
1716,5,1,0.169633507853403,Physiological-Clinical,Short span length
1717,5,1,0.169633507853403,Life-Impact,Short span length
1718,5,1,0.169633507853403,Physiological-Clinical,Short span length
1719,5,1,0.169633507853403,Life-Impact,Short span length
1720,5,1,0.169633507853403,Physiological-Clinical,Short span length
1721,5,1,0.169633507853403,Life-Impact,Short span length
1722,5,1,0.169633507853403,Life-Impact,Short span length
1723,5,1,0.169633507853403,Physiological-Clinical,Short span length
1724,5,1,0.169633507853403,Physiological-Clinical,Short span length
1725,5,1,0.169633507853403,Life-Impact,Short span length
1726,5,1,0.169633507853403,Physiological-Clinical,Short span length
1727,5,1,0.169633507853403,Physiological-Clinical,Short span length
1728,5,1,0.169633507853403,Physiological-Clinical,Short span length
1729,5,1,0.169633507853403,Resource-use,Short span length
1730,5,1,0.169633507853403,Life-Impact,Short span length
1731,5,1,0.169633507853403,Physiological-Clinical,Short span length
1732,5,1,0.169633507853403,Adverse-effects,Short span length
1733,5,1,0.169633507853403,Mortality,Short span length
1734,6,5,0.264705882352941,Life-Impact,Short span length
1735,6,2,0.221115537848606,Physiological-Clinical,Short span length
1736,6,2,0.221115537848606,Physiological-Clinical,Short span length
1737,6,2,0.221115537848606,Physiological-Clinical,Short span length
1738,6,1,0.169633507853403,Physiological-Clinical,Short span length
1739,6,1,0.169633507853403,Physiological-Clinical,Short span length
1740,6,1,0.169633507853403,Physiological-Clinical,Short span length
1741,6,1,0.169633507853403,Life-Impact,Short span length
1742,6,1,0.169633507853403,Physiological-Clinical,Short span length
1743,6,1,0.169633507853403,Physiological-Clinical,Short span length
1744,6,1,0.169633507853403,Physiological-Clinical,Short span length
1745,6,1,0.169633507853403,Physiological-Clinical,Short span length
1746,6,1,0.169633507853403,Physiological-Clinical,Short span length
1747,6,1,0.169633507853403,Physiological-Clinical,Short span length
1748,6,1,0.169633507853403,Life-Impact,Short span length
1749,6,1,0.169633507853403,Life-Impact,Short span length
1750,6,1,0.169633507853403,Physiological-Clinical,Short span length
1751,6,1,0.169633507853403,Resource-use,Short span length
1752,6,1,0.169633507853403,Life-Impact,Short span length
1753,6,1,0.169633507853403,Physiological-Clinical,Short span length
1754,6,1,0.169633507853403,Physiological-Clinical,Short span length
1755,7,2,0.221115537848606,Resource-use,Medium span length
1756,7,1,0.169633507853403,Physiological-Clinical,Medium span length
1757,7,1,0.169633507853403,Physiological-Clinical,Medium span length
1758,7,1,0.169633507853403,Physiological-Clinical,Medium span length
1759,7,1,0.169633507853403,Physiological-Clinical,Medium span length
1760,7,1,0.169633507853403,Physiological-Clinical,Medium span length
1761,7,1,0.169633507853403,Physiological-Clinical,Medium span length
1762,7,1,0.169633507853403,Physiological-Clinical,Medium span length
1763,7,1,0.169633507853403,Life-Impact,Medium span length
1764,7,1,0.169633507853403,Physiological-Clinical,Medium span length
1765,8,1,0.169633507853403,Physiological-Clinical,Medium span length
1766,8,1,0.169633507853403,Physiological-Clinical,Medium span length
1767,8,1,0.169633507853403,Physiological-Clinical,Medium span length
1768,8,1,0.169633507853403,Physiological-Clinical,Medium span length
1769,9,1,0.169633507853403,Life-Impact,Medium span length
1770,9,1,0.169633507853403,Physiological-Clinical,Medium span length
1771,9,1,0.169633507853403,Physiological-Clinical,Medium span length
1772,9,1,0.169633507853403,Resource-use,Medium span length
1773,9,1,0.169633507853403,Physiological-Clinical,Medium span length
1774,9,1,0.169633507853403,Physiological-Clinical,Medium span length
1775,10,1,0.169633507853403,Life-Impact,Medium span length
1776,22,1,0.169633507853403,Life-Impact,Long spans
